tag,source,family,topology,seed,diffuse_frac,theta,rho,control,pub_worst,pub_worst_mat,params_json
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d100,40.0,0.0013366296188905835,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d00,0.0,0.0010957878548651934,0.04951459914445877,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d00,-20.0,0.0007845629588700831,0.04956379905343056,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d00,20.0,0.0008594381506554782,0.04957118257880211,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d00,-40.0,0.0010236547095701098,0.04956984147429466,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d00,40.0,0.0010609498713165522,0.04955996945500374,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d76,0.0,0.0014340326888486743,0.04949640855193138,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d76,-20.0,0.0016844924539327621,0.04954648017883301,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d76,20.0,0.001872686785645783,0.04955533146858215,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d76,-40.0,0.002108335494995117,0.049554865807294846,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d76,40.0,0.0021874967496842146,0.04954548552632332,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d100,0.0,0.0015678827185183764,0.04949106276035309,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d100,-20.0,0.0019853217527270317,0.04954143241047859,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d100,20.0,0.002212842693552375,0.04955076426267624,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d100,-40.0,0.0024647312238812447,0.049549806863069534,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a283,sweep_anechoic.csv,floor,truncated pyramid,23,d100,40.0,0.0025548299308866262,0.04953981935977936,0.0047100018709897995,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d00,0.0,0.001527782529592514,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d00,-20.0,0.0010596157517284155,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d00,20.0,0.0011030366877093911,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d00,-40.0,0.0011749175610020757,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d00,40.0,0.0012235995382070541,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d76,0.0,0.0010596924694254994,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d76,-20.0,0.0013275346718728542,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d76,20.0,0.0013677936512976885,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d76,-40.0,0.001560273114591837,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d76,40.0,0.0015995993744581938,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d100,0.0,0.0009171092533506453,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d100,-20.0,0.0014273696579039097,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d100,20.0,0.0014518527314066887,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d100,-40.0,0.0016995895421132445,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_trn_a909,sweep_anechoic.csv,floor,truncated pyramid,23,d100,40.0,0.001720152678899467,0.04999997094273567,0.004598754923790693,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 1.1001100110011002, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d00,0.0,0.001004307297989726,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d00,-20.0,0.0003199208003934473,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d00,20.0,0.00031067311647348106,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d00,-40.0,0.00022272122441790998,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d00,40.0,0.00021819821267854422,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d76,0.0,0.0008691335096955299,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d76,-20.0,0.0011679939925670624,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d76,20.0,0.0011710479157045484,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d76,-40.0,0.0016702371649444103,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d76,40.0,0.001677800202742219,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d100,0.0,0.0008657085127197206,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d100,-20.0,0.0014476357027888298,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d100,20.0,0.0014535130467265844,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d100,-40.0,0.002135601593181491,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
AN_cone_p550_s23,sweep_anechoic.csv,cone3d,cone,23,d100,40.0,0.0021547884680330753,0.04999997094273567,0.0021548415534198284,d100,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.2, ""winding"": ""out""}"
