tag,family,topology,feature,seed,diffuse_frac,pitch,depth,aspect,exposed_est,theta,rho,control,params_json
F300_CONE_p0375_d050_s23,cone3d,cone,0.3,23,d100,3.75,50.0,13.333333333333334,0.005804157965549498,20.0,0.0012889442732557654,0.04980414733290672,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d050_s23,cone3d,cone,0.3,23,d100,3.75,50.0,13.333333333333334,0.005804157965549498,40.0,0.001991981640458107,0.04980526491999626,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d00,3.75,80.0,21.333333333333332,0.005804157965549498,0.0,0.0011919569224119186,0.049820676445961,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d00,3.75,80.0,21.333333333333332,0.005804157965549498,-20.0,0.0011470260797068477,0.04982127249240875,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d00,3.75,80.0,21.333333333333332,0.005804157965549498,-40.0,0.0019370494410395622,0.049993716180324554,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d00,3.75,80.0,21.333333333333332,0.005804157965549498,20.0,0.0011320699704810977,0.04982145503163338,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d00,3.75,80.0,21.333333333333332,0.005804157965549498,40.0,0.001858105300925672,0.04999861493706703,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d76,3.75,80.0,21.333333333333332,0.005804157965549498,0.0,0.0005527542089112103,0.049814384430646896,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d76,3.75,80.0,21.333333333333332,0.005804157965549498,-20.0,0.0010857937159016728,0.049814045429229736,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d76,3.75,80.0,21.333333333333332,0.005804157965549498,-40.0,0.0017780668567866087,0.04985116049647331,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d76,3.75,80.0,21.333333333333332,0.005804157965549498,20.0,0.001100927242077887,0.049814093858003616,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d76,3.75,80.0,21.333333333333332,0.005804157965549498,40.0,0.0017396664479747415,0.049853190779685974,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d100,3.75,80.0,21.333333333333332,0.005804157965549498,0.0,0.0004105257394257933,0.04981182515621185,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d100,3.75,80.0,21.333333333333332,0.005804157965549498,-20.0,0.00119196274317801,0.04981205612421036,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d100,3.75,80.0,21.333333333333332,0.005804157965549498,-40.0,0.0018808323657140136,0.04980693385004997,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d100,3.75,80.0,21.333333333333332,0.005804157965549498,20.0,0.0011652810499072075,0.049811724573373795,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0375_d080_s23,cone3d,cone,0.3,23,d100,3.75,80.0,21.333333333333332,0.005804157965549498,40.0,0.001849367399699986,0.04980755224823952,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d00,5.5,30.0,5.454545454545454,0.0026982139302657786,0.0,0.0021123792976140976,0.049919962882995605,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d00,5.5,30.0,5.454545454545454,0.0026982139302657786,-20.0,0.0017129266634583473,0.049921371042728424,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d00,5.5,30.0,5.454545454545454,0.0026982139302657786,-40.0,0.002545709256082773,0.04999856650829315,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d00,5.5,30.0,5.454545454545454,0.0026982139302657786,20.0,0.0016766996122896671,0.049917519092559814,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d00,5.5,30.0,5.454545454545454,0.0026982139302657786,40.0,0.0025697192177176476,0.049997396767139435,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d76,5.5,30.0,5.454545454545454,0.0026982139302657786,0.0,0.001465540030039847,0.04991694912314415,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d76,5.5,30.0,5.454545454545454,0.0026982139302657786,-20.0,0.0016713635995984077,0.04991865158081055,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d76,5.5,30.0,5.454545454545454,0.0026982139302657786,-40.0,0.0023918768856674433,0.049931950867176056,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d76,5.5,30.0,5.454545454545454,0.0026982139302657786,20.0,0.0016513594891875982,0.04991414025425911,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d76,5.5,30.0,5.454545454545454,0.0026982139302657786,40.0,0.0023595038801431656,0.04993097484111786,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d100,5.5,30.0,5.454545454545454,0.0026982139302657786,0.0,0.0014117378741502762,0.049916185438632965,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d100,5.5,30.0,5.454545454545454,0.0026982139302657786,-20.0,0.0018357080407440662,0.049917325377464294,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d100,5.5,30.0,5.454545454545454,0.0026982139302657786,-40.0,0.002533808583393693,0.049911025911569595,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d100,5.5,30.0,5.454545454545454,0.0026982139302657786,20.0,0.0018056847620755434,0.04991280660033226,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d030_s23,cone3d,cone,0.3,23,d100,5.5,30.0,5.454545454545454,0.0026982139302657786,40.0,0.0025034903082996607,0.04990982636809349,"{""backing"": 2.0, ""depth"": 30.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d00,5.5,50.0,9.090909090909092,0.0026982139302657786,0.0,0.0017932336777448654,0.04991801455616951,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d00,5.5,50.0,9.090909090909092,0.0026982139302657786,-20.0,0.0013782420428469777,0.04991639032959938,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d00,5.5,50.0,9.090909090909092,0.0026982139302657786,-40.0,0.0020240528974682093,0.05000248923897743,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d00,5.5,50.0,9.090909090909092,0.0026982139302657786,20.0,0.0013657306553795934,0.04991523176431656,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d00,5.5,50.0,9.090909090909092,0.0026982139302657786,40.0,0.002014685422182083,0.05000189691781998,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d76,5.5,50.0,9.090909090909092,0.0026982139302657786,0.0,0.0010063094086945057,0.04991503804922104,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d76,5.5,50.0,9.090909090909092,0.0026982139302657786,-20.0,0.0013300440041348338,0.049911558628082275,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d76,5.5,50.0,9.090909090909092,0.0026982139302657786,-40.0,0.001980367349460721,0.049930136650800705,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d76,5.5,50.0,9.090909090909092,0.0026982139302657786,20.0,0.0013159300433471799,0.04991144686937332,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d76,5.5,50.0,9.090909090909092,0.0026982139302657786,40.0,0.0019411937100812793,0.049934208393096924,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d100,5.5,50.0,9.090909090909092,0.0026982139302657786,0.0,0.0008641118183732033,0.0499141551554203,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d100,5.5,50.0,9.090909090909092,0.0026982139302657786,-20.0,0.0014559210976585746,0.049910739064216614,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d100,5.5,50.0,9.090909090909092,0.0026982139302657786,-40.0,0.0021416074596345425,0.049907635897397995,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d100,5.5,50.0,9.090909090909092,0.0026982139302657786,20.0,0.0014161115977913141,0.04991065338253975,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d050_s23,cone3d,cone,0.3,23,d100,5.5,50.0,9.090909090909092,0.0026982139302657786,40.0,0.002083912957459688,0.049913156777620316,"{""backing"": 2.0, ""depth"": 50.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d080_s23,cone3d,cone,0.3,23,d00,5.5,80.0,14.545454545454545,0.0026982139302657786,0.0,0.0014415192417800426,0.049914855509996414,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d080_s23,cone3d,cone,0.3,23,d00,5.5,80.0,14.545454545454545,0.0026982139302657786,-20.0,0.0012173658469691873,0.049917180091142654,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d080_s23,cone3d,cone,0.3,23,d00,5.5,80.0,14.545454545454545,0.0026982139302657786,-40.0,0.0018365131691098213,0.050001513212919235,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d080_s23,cone3d,cone,0.3,23,d00,5.5,80.0,14.545454545454545,0.0026982139302657786,20.0,0.0011874892516061664,0.049915578216314316,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d080_s23,cone3d,cone,0.3,23,d00,5.5,80.0,14.545454545454545,0.0026982139302657786,40.0,0.0017942170379683375,0.05000193044543266,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d080_s23,cone3d,cone,0.3,23,d76,5.5,80.0,14.545454545454545,0.0026982139302657786,0.0,0.0007104533724486828,0.04991229623556137,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d080_s23,cone3d,cone,0.3,23,d76,5.5,80.0,14.545454545454545,0.0026982139302657786,-20.0,0.0011691477848216891,0.049913909286260605,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d080_s23,cone3d,cone,0.3,23,d76,5.5,80.0,14.545454545454545,0.0026982139302657786,-40.0,0.0017687821527943015,0.049931127578020096,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d080_s23,cone3d,cone,0.3,23,d76,5.5,80.0,14.545454545454545,0.0026982139302657786,20.0,0.0011495056096464396,0.04991262033581734,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
F300_CONE_p0550_d080_s23,cone3d,cone,0.3,23,d76,5.5,80.0,14.545454545454545,0.0026982139302657786,40.0,0.0017995997332036495,0.04992978647351265,"{""backing"": 2.0, ""depth"": 80.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""seed"": 23, ""tip_radius"": 0.15}"
