tag,family,topology,phi,seed,material,rho0,diffuse_frac,roughness,theta_in,theta_out,brdf,brdf_analytic,panel_mean,panel_p99,panel_max,panel_px,control_mean,control_expect,control_dev,sun_angle_deg,mm_per_px,res_x,res_y,samples,cycles_seed,margin_depths,params_json
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,-20.0,-20.0,0.0025417745699167385,0.0025417743907232104,0.0023884866386651993,0.00238913856446743,0.002389549743384123,203670,0.0149556715041399,0.014955672558505525,7.049937876068188e-08,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,-20.0,0.0,0.003915036787127994,0.0039150362673223945,0.003678930690512061,0.0036856874357908964,0.0036895209923386574,216690,0.014955670572817326,0.014955672558505525,1.3277157487705252e-07,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,-20.0,20.0,0.01661639913904856,0.016616397967602746,0.015614306554198265,0.01566734170541167,0.01570124737918377,203670,0.0149556715041399,0.014955672558505525,7.049937876068188e-08,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,-20.0,40.0,0.013856827383565936,0.013856762552432858,0.013021097518503666,0.013097786800935865,0.013175609521567822,165540,0.014955602586269379,0.014955672558505525,4.678641891372108e-06,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,-20.0,60.0,0.008129578380860395,0.008129554014135303,0.007639281917363405,0.007645248165354133,0.007647606078535318,107880,0.014955627731978893,0.014955672558505525,2.9972925962301015e-06,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,-20.0,80.0,0.006128850386098622,0.006114596974353911,0.005745841655880213,0.005747965080663562,0.005748696159571409,37200,0.014920891262590885,0.014955672558505525,0.002325625663344622,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,0.0,-80.0,0.0036320400410493918,0.00362354121170938,0.00362354121170938,0.003624285338446498,0.0036245279479771852,37200,0.015878252685070038,0.015915494309189534,0.0023399602548312233,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,0.0,-60.0,0.0035229154128524815,0.0035229038912802935,0.0035229038912802935,0.0035239793360233307,0.003524343715980649,107880,0.015915442258119583,0.015915494309189534,3.270465179374479e-06,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,0.0,-40.0,0.003275718089259562,0.0032757020089775324,0.0032757020089775324,0.003277260020840913,0.0032781288027763367,165540,0.015915416181087494,0.015915494309189534,4.908933428153698e-06,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,0.0,-20.0,0.003962935384789239,0.003962934482842684,0.003962934482842684,0.003970857243984938,0.0039755129255354404,203670,0.015915490686893463,0.015915494309189534,2.27595574498787e-07,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
