tag,family,topology,process,feature,seed,diffuse_frac,pitch,depth,aspect,exposed_est,top,bot,split,theta,rho,control,params_json
ST_cone-comb_25_s23,stack,cone/comb,mould + foil,0.4,23,d76,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.25,-40.0,0.0035425955429673195,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 37.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 12.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_25_s23,stack,cone/comb,mould + foil,0.4,23,d76,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.25,20.0,0.0030609392561018467,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 37.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 12.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_25_s23,stack,cone/comb,mould + foil,0.4,23,d76,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.25,40.0,0.00354280648753047,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 37.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 12.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_25_s23,stack,cone/comb,mould + foil,0.4,23,d100,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.25,0.0,0.0032235707622021437,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 37.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 12.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_25_s23,stack,cone/comb,mould + foil,0.4,23,d100,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.25,-20.0,0.003259036922827363,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 37.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 12.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_25_s23,stack,cone/comb,mould + foil,0.4,23,d100,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.25,-40.0,0.003739128587767482,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 37.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 12.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_25_s23,stack,cone/comb,mould + foil,0.4,23,d100,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.25,20.0,0.0032302483450621367,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 37.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 12.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_25_s23,stack,cone/comb,mould + foil,0.4,23,d100,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.25,40.0,0.003719364060088992,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 37.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 12.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d00,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,0.0,0.0006321916007436812,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d00,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,-20.0,0.0005630716332234442,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d00,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,-40.0,0.0005616391426883638,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d00,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,20.0,0.0005806682165712118,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d00,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,40.0,0.0005606196355074644,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d76,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,0.0,0.000514218641910702,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d76,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,-20.0,0.0011444204719737172,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d76,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,-40.0,0.0018095463747158647,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d76,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,20.0,0.001132410136051476,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d76,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,40.0,0.0017729890532791615,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d100,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,0.0,0.0004867755633313209,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d100,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,-20.0,0.0013319258578121662,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d100,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,-40.0,0.002221077447757125,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d100,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,20.0,0.0013169957092031837,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_comb-cone_25_s23,stack,comb/cone,foil + mould,0.08,23,d100,6.5,50.0,7.6923076923076925,0.03282051282051282,comb,cone,0.25,40.0,0.002172947395592928,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 37.5, ""bot_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 12.5, ""top_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d00,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,0.0,0.001976523082703352,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d00,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,-20.0,0.001485967542976141,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d00,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,-40.0,0.00226728618144989,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d00,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,20.0,0.0015377302188426256,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d00,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,40.0,0.0023632615339010954,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d76,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,0.0,0.0012704748660326004,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d76,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,-20.0,0.0014993551885709167,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d76,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,-40.0,0.002123128157109022,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d76,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,20.0,0.0015259097563102841,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d76,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,40.0,0.0022263878490775824,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d100,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,0.0,0.0011584425810724497,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d100,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,-20.0,0.0016250653425231576,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d100,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,-40.0,0.002309434348717332,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d100,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,20.0,0.001645399141125381,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
ST_cone-comb_75_s23,stack,cone/comb,mould + foil,0.4,23,d100,6.5,50.0,7.6923076923076925,0.00479682476491694,cone,comb,0.75,40.0,0.0023694185074418783,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""comb"", ""bot_depth"": 12.5, ""bot_params"": {""jitter"": 0.0, ""pitch"": 6.5, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 37.5, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
