tag,diffuse_frac,power,bulge,lip,pitch,depth,aspect,seal_frac,theta,rho,control
P100_B00_L35_p0375_d50,d100,1.0,0.0,0.35,3.75,50.0,13.333333333333334,0.72175,-40.0,0.0025116936303675175,0.04963017255067825
P100_B00_L35_p0375_d50,d100,1.0,0.0,0.35,3.75,50.0,13.333333333333334,0.72175,20.0,0.0017956318333745003,0.04962129518389702
P100_B00_L35_p0375_d50,d100,1.0,0.0,0.35,3.75,50.0,13.333333333333334,0.72175,40.0,0.0024842123966664076,0.04962491616606712
P100_B00_L35_p0550_d20,d00,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,0.0,0.006910098250955343,0.04989221319556236
P100_B00_L35_p0550_d20,d00,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,-20.0,0.009209170937538147,0.0498824417591095
P100_B00_L35_p0550_d20,d00,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,-40.0,0.011575323529541492,0.04999833554029465
P100_B00_L35_p0550_d20,d00,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,20.0,0.008972232230007648,0.04988256096839905
P100_B00_L35_p0550_d20,d00,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,40.0,0.011332585476338863,0.04999350383877754
P100_B00_L35_p0550_d20,d76,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,0.0,0.003991896286606789,0.04988706484436989
P100_B00_L35_p0550_d20,d76,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,-20.0,0.00434228265658021,0.04987775906920433
P100_B00_L35_p0550_d20,d76,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,-40.0,0.0051793609745800495,0.04989928379654884
P100_B00_L35_p0550_d20,d76,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,20.0,0.004305386450141668,0.04987838491797447
P100_B00_L35_p0550_d20,d76,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,40.0,0.005097443703562021,0.04989779368042946
P100_B00_L35_p0550_d20,d100,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,0.0,0.00400885846465826,0.04988601803779602
P100_B00_L35_p0550_d20,d100,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,-20.0,0.004098828416317701,0.049876682460308075
P100_B00_L35_p0550_d20,d100,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,-40.0,0.004431731067597866,0.049867719411849976
P100_B00_L35_p0550_d20,d100,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,20.0,0.004050152376294136,0.049876969307661057
P100_B00_L35_p0550_d20,d100,1.0,0.0,0.35,5.5,20.0,3.6363636363636362,0.72175,40.0,0.004359771031886339,0.04986818879842758
P100_B00_L35_p0550_d30,d00,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,0.0,0.0029764347709715366,0.04982981085777283
P100_B00_L35_p0550_d30,d00,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,-20.0,0.003955510910600424,0.04981853440403938
P100_B00_L35_p0550_d30,d00,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,-40.0,0.004591797478497028,0.04999711364507675
P100_B00_L35_p0550_d30,d00,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,20.0,0.0038648517802357674,0.049821220338344574
P100_B00_L35_p0550_d30,d00,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,40.0,0.004393925424665213,0.04999316856265068
P100_B00_L35_p0550_d30,d76,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,0.0,0.002748938975855708,0.04982448369264603
P100_B00_L35_p0550_d30,d76,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,-20.0,0.003002085955813527,0.04981120675802231
P100_B00_L35_p0550_d30,d76,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,-40.0,0.0035267507191747427,0.04984921216964722
P100_B00_L35_p0550_d30,d76,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,20.0,0.002950863214209676,0.049813222140073776
P100_B00_L35_p0550_d30,d76,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,40.0,0.003485027700662613,0.04984818398952484
P100_B00_L35_p0550_d30,d100,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,0.0,0.002955135889351368,0.0498228557407856
P100_B00_L35_p0550_d30,d100,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,-20.0,0.003124383045360446,0.049808163195848465
P100_B00_L35_p0550_d30,d100,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,-40.0,0.003696157829836011,0.049803342670202255
P100_B00_L35_p0550_d30,d100,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,20.0,0.003072665771469474,0.049810778349637985
P100_B00_L35_p0550_d30,d100,1.0,0.0,0.35,5.5,30.0,5.454545454545454,0.72175,40.0,0.0036742438096553087,0.04980422183871269
P100_B00_L35_p0550_d40,d00,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,0.0,0.0023752932902425528,0.049827709794044495
P100_B00_L35_p0550_d40,d00,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,-20.0,0.0025857945438474417,0.04981744661927223
P100_B00_L35_p0550_d40,d00,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,-40.0,0.003189211944118142,0.049992792308330536
P100_B00_L35_p0550_d40,d00,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,20.0,0.0024512866511940956,0.04981846362352371
P100_B00_L35_p0550_d40,d00,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,40.0,0.0030805610585957766,0.05000147596001625
P100_B00_L35_p0550_d40,d76,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,0.0,0.002212444320321083,0.0498211570084095
P100_B00_L35_p0550_d40,d76,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,-20.0,0.002419979078695178,0.04981008172035217
P100_B00_L35_p0550_d40,d76,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,-40.0,0.0029982125852257013,0.04984649643301964
P100_B00_L35_p0550_d40,d76,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,20.0,0.002336022909730673,0.04981086403131485
P100_B00_L35_p0550_d40,d76,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,40.0,0.002993157831951976,0.04984549060463905
P100_B00_L35_p0550_d40,d100,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,0.0,0.0023527517914772034,0.04981914907693863
P100_B00_L35_p0550_d40,d100,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,-20.0,0.0026100468821823597,0.04980766400694847
P100_B00_L35_p0550_d40,d100,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,-40.0,0.0032029941212385893,0.04980047047138214
P100_B00_L35_p0550_d40,d100,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,20.0,0.0025154470931738615,0.049808453768491745
P100_B00_L35_p0550_d40,d100,1.0,0.0,0.35,5.5,40.0,7.2727272727272725,0.72175,40.0,0.003216433571651578,0.04979671910405159
P100_B00_L35_p0550_d50,d00,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,0.0,0.002181885065510869,0.04982709139585495
P100_B00_L35_p0550_d50,d00,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,-20.0,0.00208257045596838,0.04982153698801994
P100_B00_L35_p0550_d50,d00,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,-40.0,0.0027535692788660526,0.05000384896993637
P100_B00_L35_p0550_d50,d00,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,20.0,0.002085873857140541,0.04982229694724083
P100_B00_L35_p0550_d50,d00,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,40.0,0.0027768344152718782,0.04999883845448494
P100_B00_L35_p0550_d50,d76,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,0.0,0.0018567898077890277,0.04982106760144234
P100_B00_L35_p0550_d50,d76,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,-20.0,0.0020550547633320093,0.049813881516456604
P100_B00_L35_p0550_d50,d76,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,-40.0,0.0027311956509947777,0.04984856769442558
P100_B00_L35_p0550_d50,d76,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,20.0,0.0020461902022361755,0.04981407895684242
P100_B00_L35_p0550_d50,d76,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,40.0,0.0026652037631720304,0.04984789714217186
P100_B00_L35_p0550_d50,d100,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,0.0,0.0019234103383496404,0.049819424748420715
P100_B00_L35_p0550_d50,d100,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,-20.0,0.0022369930520653725,0.04981180652976036
P100_B00_L35_p0550_d50,d100,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,-40.0,0.0029256686102598906,0.04979895427823067
P100_B00_L35_p0550_d50,d100,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,20.0,0.002203710377216339,0.049812186509370804
P100_B00_L35_p0550_d50,d100,1.0,0.0,0.35,5.5,50.0,9.090909090909092,0.72175,40.0,0.0028372667729854584,0.04980168119072914
P100_B00_L35_p0750_d20,d00,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,0.0,0.024427348747849464,0.04994813725352287
P100_B00_L35_p0750_d20,d00,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,-20.0,0.017799293622374535,0.049944762140512466
P100_B00_L35_p0750_d20,d00,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,-40.0,0.02071693167090416,0.04999978467822075
P100_B00_L35_p0750_d20,d00,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,20.0,0.01788046583533287,0.049945227801799774
P100_B00_L35_p0750_d20,d00,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,40.0,0.02115544304251671,0.049998655915260315
P100_B00_L35_p0750_d20,d76,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,0.0,0.007005706429481506,0.04994647204875946
P100_B00_L35_p0750_d20,d76,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,-20.0,0.006460173055529594,0.04994237795472145
P100_B00_L35_p0750_d20,d76,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,-40.0,0.007588373497128487,0.049957387149333954
P100_B00_L35_p0750_d20,d76,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,20.0,0.006484730169177055,0.049942497164011
P100_B00_L35_p0750_d20,d76,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,40.0,0.007609214633703232,0.049958422780036926
P100_B00_L35_p0750_d20,d100,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,0.0,0.005076155997812748,0.049945998936891556
P100_B00_L35_p0750_d20,d100,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,-20.0,0.005180563777685165,0.04994172230362892
P100_B00_L35_p0750_d20,d100,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,-40.0,0.005284598562866449,0.04994293302297592
P100_B00_L35_p0750_d20,d100,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,20.0,0.005168191157281399,0.049941807985305786
P100_B00_L35_p0750_d20,d100,1.0,0.0,0.35,7.5,20.0,2.6666666666666665,0.72175,40.0,0.005202193278819323,0.04994485154747963
P100_B00_L35_p0750_d30,d00,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,0.0,0.005493474192917347,0.049906641244888306
P100_B00_L35_p0750_d30,d00,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,-20.0,0.008261071518063545,0.049890611320734024
P100_B00_L35_p0750_d30,d00,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,-40.0,0.009063915349543095,0.04999559372663498
P100_B00_L35_p0750_d30,d00,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,20.0,0.00876846443861723,0.049888692796230316
P100_B00_L35_p0750_d30,d00,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,40.0,0.009348895400762558,0.04999806731939316
P100_B00_L35_p0750_d30,d76,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,0.0,0.0036448363680392504,0.04990318417549133
P100_B00_L35_p0750_d30,d76,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,-20.0,0.004082259256392717,0.04988578334450722
P100_B00_L35_p0750_d30,d76,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,-40.0,0.004578718915581703,0.049915965646505356
P100_B00_L35_p0750_d30,d76,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,20.0,0.00427581463009119,0.04988338053226471
P100_B00_L35_p0750_d30,d76,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,40.0,0.004712949972599745,0.049918100237846375
P100_B00_L35_p0750_d30,d100,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,0.0,0.003793422831222415,0.04990241676568985
P100_B00_L35_p0750_d30,d100,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,-20.0,0.0038718930445611477,0.049884259700775146
P100_B00_L35_p0750_d30,d100,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,-40.0,0.004262889735400677,0.04989061877131462
P100_B00_L35_p0750_d30,d100,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,20.0,0.004054192919284105,0.04988206923007965
P100_B00_L35_p0750_d30,d100,1.0,0.0,0.35,7.5,30.0,4.0,0.72175,40.0,0.004348646849393845,0.04989166557788849
P100_B00_L35_p0750_d40,d00,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,0.0,0.002855210332199931,0.04990154504776001
P100_B00_L35_p0750_d40,d00,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,-20.0,0.0040338849648833275,0.04989700764417648
P100_B00_L35_p0750_d40,d00,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,-40.0,0.004351618234068155,0.05000048130750656
P100_B00_L35_p0750_d40,d00,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,20.0,0.0038898976054042578,0.04989225044846535
P100_B00_L35_p0750_d40,d00,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,40.0,0.004288393538445234,0.049999743700027466
P100_B00_L35_p0750_d40,d76,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,0.0,0.002637360244989395,0.04989789053797722
P100_B00_L35_p0750_d40,d76,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,-20.0,0.0029849144630134106,0.04989280924201012
P100_B00_L35_p0750_d40,d76,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,-40.0,0.0034546577371656895,0.04991207271814346
P100_B00_L35_p0750_d40,d76,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,20.0,0.0028936322778463364,0.049887269735336304
P100_B00_L35_p0750_d40,d76,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,40.0,0.0033985148184001446,0.04991469532251358
P100_B00_L35_p0750_d40,d100,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,0.0,0.0028353137895464897,0.04989692196249962
P100_B00_L35_p0750_d40,d100,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,-20.0,0.003081871662288904,0.04989089444279671
P100_B00_L35_p0750_d40,d100,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,-40.0,0.0036545770708471537,0.04988447576761246
P100_B00_L35_p0750_d40,d100,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,20.0,0.0030118341092020273,0.049885716289281845
P100_B00_L35_p0750_d40,d100,1.0,0.0,0.35,7.5,40.0,5.333333333333333,0.72175,40.0,0.0035730698145926,0.04988853633403778
P100_B00_L35_p0750_d50,d00,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,0.0,0.002533654449507594,0.04989480972290039
P100_B00_L35_p0750_d50,d00,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,-20.0,0.0028106330428272486,0.04987934231758118
P100_B00_L35_p0750_d50,d00,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,-40.0,0.003582502482458949,0.05000204220414162
P100_B00_L35_p0750_d50,d00,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,20.0,0.0027817832306027412,0.049880944192409515
P100_B00_L35_p0750_d50,d00,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,40.0,0.0034906845539808273,0.050001613795757294
P100_B00_L35_p0750_d50,d76,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,0.0,0.002364802174270153,0.049891360104084015
P100_B00_L35_p0750_d50,d76,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,-20.0,0.0025284644216299057,0.04987309128046036
P100_B00_L35_p0750_d50,d76,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,-40.0,0.003190860850736499,0.0499095618724823
P100_B00_L35_p0750_d50,d76,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,20.0,0.0024985922500491142,0.04987578094005585
P100_B00_L35_p0750_d50,d76,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,40.0,0.0031348031479865313,0.049907613545656204
P100_B00_L35_p0750_d50,d100,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,0.0,0.002542891539633274,0.049890272319316864
P100_B00_L35_p0750_d50,d100,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,-20.0,0.002730200532823801,0.04987158626317978
P100_B00_L35_p0750_d50,d100,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,-40.0,0.0034003888722509146,0.04987958446145058
P100_B00_L35_p0750_d50,d100,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,20.0,0.002675588009878993,0.04987448826432228
P100_B00_L35_p0750_d50,d100,1.0,0.0,0.35,7.5,50.0,6.666666666666667,0.72175,40.0,0.003360769944265485,0.049878496676683426
P100_B00_L35_p1100_d20,d00,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,0.0,0.051863860338926315,0.04996778443455696
P100_B00_L35_p1100_d20,d00,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,-20.0,0.038098979741334915,0.049959346652030945
P100_B00_L35_p1100_d20,d00,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,-40.0,0.039322514086961746,0.049999866634607315
P100_B00_L35_p1100_d20,d00,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,20.0,0.0367986261844635,0.04996015876531601
P100_B00_L35_p1100_d20,d00,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,40.0,0.03700478747487068,0.05000106617808342
P100_B00_L35_p1100_d20,d76,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,0.0,0.014149587601423264,0.049966584891080856
P100_B00_L35_p1100_d20,d76,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,-20.0,0.011643309146165848,0.049957796931266785
P100_B00_L35_p1100_d20,d76,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,-40.0,0.012477831915020943,0.04997014254331589
P100_B00_L35_p1100_d20,d76,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,20.0,0.011238266713917255,0.04995858296751976
P100_B00_L35_p1100_d20,d76,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,40.0,0.012095359154045582,0.04996955767273903
P100_B00_L35_p1100_d20,d100,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,0.0,0.006142478436231613,0.049966100603342056
P100_B00_L35_p1100_d20,d100,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,-20.0,0.0061701154336333275,0.04995717853307724
P100_B00_L35_p1100_d20,d100,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,-40.0,0.006035106256604195,0.049961090087890625
P100_B00_L35_p1100_d20,d100,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,20.0,0.0061374143697321415,0.04995787888765335
P100_B00_L35_p1100_d20,d100,1.0,0.0,0.35,11.0,20.0,1.8181818181818181,0.72175,40.0,0.006039530038833618,0.04995974153280258
P100_B00_L35_p1100_d30,d00,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,0.0,0.023801051080226898,0.04993664100766182
P100_B00_L35_p1100_d30,d00,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,-20.0,0.017975961789488792,0.049933698028326035
P100_B00_L35_p1100_d30,d00,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,-40.0,0.020525086671113968,0.049999773502349854
P100_B00_L35_p1100_d30,d00,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,20.0,0.016069721430540085,0.049933284521102905
P100_B00_L35_p1100_d30,d00,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,40.0,0.017635947093367577,0.050001680850982666
P100_B00_L35_p1100_d30,d76,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,0.0,0.006965021137148142,0.04993462190032005
P100_B00_L35_p1100_d30,d76,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,-20.0,0.006570511031895876,0.04993067681789398
P100_B00_L35_p1100_d30,d76,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,-40.0,0.0075741978362202644,0.049946319311857224
P100_B00_L35_p1100_d30,d76,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,20.0,0.006002491340041161,0.04993034154176712
P100_B00_L35_p1100_d30,d76,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,40.0,0.006844957359135151,0.04995008930563927
P100_B00_L35_p1100_d30,d100,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,0.0,0.005076432600617409,0.04993365705013275
P100_B00_L35_p1100_d30,d100,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,-20.0,0.00524520967155695,0.049929749220609665
P100_B00_L35_p1100_d30,d100,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,-40.0,0.005300958640873432,0.0499291867017746
P100_B00_L35_p1100_d30,d100,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,20.0,0.004876734223216772,0.04992949962615967
P100_B00_L35_p1100_d30,d100,1.0,0.0,0.35,11.0,30.0,2.727272727272727,0.72175,40.0,0.0050659687258303165,0.049933504313230515
P100_B00_L35_p1100_d40,d00,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,0.0,0.00898952316492796,0.049943707883358
P100_B00_L35_p1100_d40,d00,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,-20.0,0.010889071971178055,0.04993880167603493
P100_B00_L35_p1100_d40,d00,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,-40.0,0.014716515317559242,0.04999558627605438
P100_B00_L35_p1100_d40,d00,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,20.0,0.011075560934841633,0.04993675649166107
P100_B00_L35_p1100_d40,d00,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,40.0,0.014125642366707325,0.049998585134744644
P100_B00_L35_p1100_d40,d76,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,0.0,0.004584178794175386,0.049941834062337875
P100_B00_L35_p1100_d40,d76,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,-20.0,0.004843047820031643,0.04993581399321556
P100_B00_L35_p1100_d40,d76,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,-40.0,0.0059556481428444386,0.04994693025946617
P100_B00_L35_p1100_d40,d76,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,20.0,0.004890955053269863,0.049934022128582
P100_B00_L35_p1100_d40,d76,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,40.0,0.00581559631973505,0.04994819685816765
P100_B00_L35_p1100_d40,d100,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,0.0,0.0044978647492825985,0.049941182136535645
P100_B00_L35_p1100_d40,d100,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,-20.0,0.004454400390386581,0.049935221672058105
P100_B00_L35_p1100_d40,d100,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,-40.0,0.004873939324170351,0.04993215575814247
P100_B00_L35_p1100_d40,d100,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,20.0,0.004472728818655014,0.04993343725800514
P100_B00_L35_p1100_d40,d100,1.0,0.0,0.35,11.0,40.0,3.6363636363636362,0.72175,40.0,0.00473821023479104,0.04993293061852455
P100_B00_L35_p1100_d50,d00,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,0.0,0.004120538476854563,0.04994665086269379
P100_B00_L35_p1100_d50,d00,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,-20.0,0.006030790042132139,0.04993659630417824
P100_B00_L35_p1100_d50,d00,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,-40.0,0.006165310274809599,0.04999834671616554
P100_B00_L35_p1100_d50,d00,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,20.0,0.006158803589642048,0.04994110018014908
P100_B00_L35_p1100_d50,d00,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,40.0,0.0062059927731752396,0.05000020191073418
P100_B00_L35_p1100_d50,d76,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,0.0,0.003322022268548608,0.04994484782218933
P100_B00_L35_p1100_d50,d76,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,-20.0,0.003540114499628544,0.049933865666389465
P100_B00_L35_p1100_d50,d76,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,-40.0,0.004032337572425604,0.04995258152484894
P100_B00_L35_p1100_d50,d76,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,20.0,0.0035310997627675533,0.04993894696235657
P100_B00_L35_p1100_d50,d76,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,40.0,0.004013597499579191,0.049953870475292206
P100_B00_L35_p1100_d50,d100,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,0.0,0.0035663421731442213,0.049944281578063965
P100_B00_L35_p1100_d50,d100,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,-20.0,0.003499020589515567,0.0499328151345253
P100_B00_L35_p1100_d50,d100,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,-40.0,0.004070054739713669,0.049938447773456573
P100_B00_L35_p1100_d50,d100,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,20.0,0.0034960689954459667,0.049938324838876724
P100_B00_L35_p1100_d50,d100,1.0,0.0,0.35,11.0,50.0,4.545454545454546,0.72175,40.0,0.004061947111040354,0.04993829131126404
P100_B35_L00_p0375_d20,d00,1.0,0.35,0.0,3.75,20.0,5.333333333333333,0.57875,0.0,0.0024994583800435066,0.0498015321791172
P100_B35_L00_p0375_d20,d00,1.0,0.35,0.0,3.75,20.0,5.333333333333333,0.57875,-20.0,0.002379719167947769,0.04979252070188522
P100_B35_L00_p0375_d20,d00,1.0,0.35,0.0,3.75,20.0,5.333333333333333,0.57875,-40.0,0.003086700104176998,0.050001248717308044
