tag,material,power,bulge,pitch,depth,aspect,theta,rho,control
P015_B50_p0750_d40,fresnel,0.15,0.5,7.5,40.0,5.333333333333333,40.0,0.0038200404960662127,0.04993458464741707
P015_B50_p0750_d50,glossy,0.15,0.5,7.5,50.0,6.666666666666667,0.0,5.061153933638707e-05,0.049906082451343536
P015_B50_p0750_d50,glossy,0.15,0.5,7.5,50.0,6.666666666666667,-20.0,5.3537238272838295e-05,0.04989209771156311
P015_B50_p0750_d50,glossy,0.15,0.5,7.5,50.0,6.666666666666667,-40.0,9.598807082511485e-05,0.04989549145102501
P015_B50_p0750_d50,glossy,0.15,0.5,7.5,50.0,6.666666666666667,20.0,5.258048986434005e-05,0.049890466034412384
P015_B50_p0750_d50,glossy,0.15,0.5,7.5,50.0,6.666666666666667,40.0,9.382155258208513e-05,0.049895163625478745
P015_B50_p0750_d50,fresnel,0.15,0.5,7.5,50.0,6.666666666666667,0.0,0.002795326989144087,0.04991256445646286
P015_B50_p0750_d50,fresnel,0.15,0.5,7.5,50.0,6.666666666666667,-20.0,0.0028985152021050453,0.049899209290742874
P015_B50_p0750_d50,fresnel,0.15,0.5,7.5,50.0,6.666666666666667,-40.0,0.0033796019852161407,0.04992709681391716
P015_B50_p0750_d50,fresnel,0.15,0.5,7.5,50.0,6.666666666666667,20.0,0.0028925323858857155,0.04989831894636154
P015_B50_p0750_d50,fresnel,0.15,0.5,7.5,50.0,6.666666666666667,40.0,0.0033490259665995836,0.04992636293172836
P015_B50_p1100_d20,glossy,0.15,0.5,11.0,20.0,1.8181818181818181,0.0,0.002174482448026538,0.0499701052904129
P015_B50_p1100_d20,glossy,0.15,0.5,11.0,20.0,1.8181818181818181,-20.0,0.0024474740494042635,0.04996679723262787
P015_B50_p1100_d20,glossy,0.15,0.5,11.0,20.0,1.8181818181818181,-40.0,0.003172963159158826,0.049969032406806946
P015_B50_p1100_d20,glossy,0.15,0.5,11.0,20.0,1.8181818181818181,20.0,0.0024031694047152996,0.0499669648706913
P015_B50_p1100_d20,glossy,0.15,0.5,11.0,20.0,1.8181818181818181,40.0,0.003258374286815524,0.0499681793153286
P015_B50_p1100_d20,fresnel,0.15,0.5,11.0,20.0,1.8181818181818181,0.0,0.014425904490053654,0.049972161650657654
P015_B50_p1100_d20,fresnel,0.15,0.5,11.0,20.0,1.8181818181818181,-20.0,0.015572622418403625,0.04996922239661217
P015_B50_p1100_d20,fresnel,0.15,0.5,11.0,20.0,1.8181818181818181,-40.0,0.01738995686173439,0.04997764527797699
P015_B50_p1100_d20,fresnel,0.15,0.5,11.0,20.0,1.8181818181818181,20.0,0.014984486624598503,0.049969382584095
P015_B50_p1100_d20,fresnel,0.15,0.5,11.0,20.0,1.8181818181818181,40.0,0.01698375679552555,0.049977660179138184
P015_B50_p1100_d30,glossy,0.15,0.5,11.0,30.0,2.727272727272727,0.0,0.00023525313008576632,0.04994649440050125
P015_B50_p1100_d30,glossy,0.15,0.5,11.0,30.0,2.727272727272727,-20.0,0.0006392596988007426,0.04994712397456169
P015_B50_p1100_d30,glossy,0.15,0.5,11.0,30.0,2.727272727272727,-40.0,0.0019579885993152857,0.04994208365678787
P015_B50_p1100_d30,glossy,0.15,0.5,11.0,30.0,2.727272727272727,20.0,0.0005689967656508088,0.04995006322860718
P015_B50_p1100_d30,glossy,0.15,0.5,11.0,30.0,2.727272727272727,40.0,0.0019471199484542012,0.049943506717681885
P015_B50_p1100_d30,fresnel,0.15,0.5,11.0,30.0,2.727272727272727,0.0,0.008424604311585426,0.04995031654834747
P015_B50_p1100_d30,fresnel,0.15,0.5,11.0,30.0,2.727272727272727,-20.0,0.008420350030064583,0.04995104670524597
P015_B50_p1100_d30,fresnel,0.15,0.5,11.0,30.0,2.727272727272727,-40.0,0.009045874699950218,0.0499594509601593
P015_B50_p1100_d30,fresnel,0.15,0.5,11.0,30.0,2.727272727272727,20.0,0.007949589751660824,0.04995376616716385
P015_B50_p1100_d30,fresnel,0.15,0.5,11.0,30.0,2.727272727272727,40.0,0.008508711121976376,0.0499601773917675
P015_B50_p1100_d40,glossy,0.15,0.5,11.0,40.0,3.6363636363636362,0.0,0.00010192958143306896,0.04995333403348923
P015_B50_p1100_d40,glossy,0.15,0.5,11.0,40.0,3.6363636363636362,-20.0,0.000158095863298513,0.04995132237672806
P015_B50_p1100_d40,glossy,0.15,0.5,11.0,40.0,3.6363636363636362,-40.0,0.0008378525963053107,0.04994847625494003
P015_B50_p1100_d40,glossy,0.15,0.5,11.0,40.0,3.6363636363636362,20.0,0.00016624975251033902,0.049951571971178055
P015_B50_p1100_d40,glossy,0.15,0.5,11.0,40.0,3.6363636363636362,40.0,0.0008909377502277493,0.04994923248887062
P015_B50_p1100_d40,fresnel,0.15,0.5,11.0,40.0,3.6363636363636362,0.0,0.0053153508342802525,0.04995641112327576
P015_B50_p1100_d40,fresnel,0.15,0.5,11.0,40.0,3.6363636363636362,-20.0,0.005609613843262196,0.04995450749993324
P015_B50_p1100_d40,fresnel,0.15,0.5,11.0,40.0,3.6363636363636362,-40.0,0.0064615532755851746,0.04996331036090851
P015_B50_p1100_d40,fresnel,0.15,0.5,11.0,40.0,3.6363636363636362,20.0,0.0057404544204473495,0.04995522275567055
P015_B50_p1100_d40,fresnel,0.15,0.5,11.0,40.0,3.6363636363636362,40.0,0.006517990026623011,0.04996294155716896
P015_B50_p1100_d50,glossy,0.15,0.5,11.0,50.0,4.545454545454546,0.0,6.528903031721711e-05,0.04995627701282501
P015_B50_p1100_d50,glossy,0.15,0.5,11.0,50.0,4.545454545454546,-20.0,8.668392547406256e-05,0.04995279386639595
P015_B50_p1100_d50,glossy,0.15,0.5,11.0,50.0,4.545454545454546,-40.0,0.0002939877740573138,0.0499517060816288
P015_B50_p1100_d50,glossy,0.15,0.5,11.0,50.0,4.545454545454546,20.0,8.572574733989313e-05,0.049951452761888504
P015_B50_p1100_d50,glossy,0.15,0.5,11.0,50.0,4.545454545454546,40.0,0.0002973843365907669,0.049951910972595215
P015_B50_p1100_d50,fresnel,0.15,0.5,11.0,50.0,4.545454545454546,0.0,0.004039906430989504,0.049959152936935425
P015_B50_p1100_d50,fresnel,0.15,0.5,11.0,50.0,4.545454545454546,-20.0,0.004345735069364309,0.049956124275922775
P015_B50_p1100_d50,fresnel,0.15,0.5,11.0,50.0,4.545454545454546,-40.0,0.0044487412087619305,0.04996567592024803
P015_B50_p1100_d50,fresnel,0.15,0.5,11.0,50.0,4.545454545454546,20.0,0.004304309841245413,0.04995521157979965
P015_B50_p1100_d50,fresnel,0.15,0.5,11.0,50.0,4.545454545454546,40.0,0.004471775144338608,0.04996591433882713
P035_B00_p0375_d20,glossy,0.35,0.0,3.75,20.0,5.333333333333333,0.0,8.735957089811563e-05,0.04978206753730774
P035_B00_p0375_d20,glossy,0.35,0.0,3.75,20.0,5.333333333333333,-20.0,8.88768263394013e-05,0.04976727068424225
P035_B00_p0375_d20,glossy,0.35,0.0,3.75,20.0,5.333333333333333,-40.0,0.00011723415809683502,0.049768995493650436
P035_B00_p0375_d20,glossy,0.35,0.0,3.75,20.0,5.333333333333333,20.0,8.815159526420757e-05,0.04976935684680939
P035_B00_p0375_d20,glossy,0.35,0.0,3.75,20.0,5.333333333333333,40.0,0.00011806465772679076,0.0497652031481266
P035_B00_p0375_d20,fresnel,0.35,0.0,3.75,20.0,5.333333333333333,0.0,0.0025598639622330666,0.04979671537876129
P035_B00_p0375_d20,fresnel,0.35,0.0,3.75,20.0,5.333333333333333,-20.0,0.0026631061919033527,0.04978400096297264
P035_B00_p0375_d20,fresnel,0.35,0.0,3.75,20.0,5.333333333333333,-40.0,0.0032624616287648678,0.04983886331319809
P035_B00_p0375_d20,fresnel,0.35,0.0,3.75,20.0,5.333333333333333,20.0,0.0026673630345612764,0.04978560283780098
P035_B00_p0375_d20,fresnel,0.35,0.0,3.75,20.0,5.333333333333333,40.0,0.0032957822550088167,0.04983702301979065
P035_B00_p0375_d30,glossy,0.35,0.0,3.75,30.0,8.0,0.0,8.077434176811948e-05,0.049641627818346024
P035_B00_p0375_d30,glossy,0.35,0.0,3.75,30.0,8.0,-20.0,7.591036410303786e-05,0.04960848018527031
P035_B00_p0375_d30,glossy,0.35,0.0,3.75,30.0,8.0,-40.0,9.088481601793319e-05,0.049607664346694946
P035_B00_p0375_d30,glossy,0.35,0.0,3.75,30.0,8.0,20.0,7.62735799071379e-05,0.04961860552430153
P035_B00_p0375_d30,glossy,0.35,0.0,3.75,30.0,8.0,40.0,9.134754509432241e-05,0.0496145598590374
P035_B00_p0375_d30,fresnel,0.35,0.0,3.75,30.0,8.0,0.0,0.0018733924953266978,0.049666546285152435
P035_B00_p0375_d30,fresnel,0.35,0.0,3.75,30.0,8.0,-20.0,0.002010197378695011,0.049637846648693085
P035_B00_p0375_d30,fresnel,0.35,0.0,3.75,30.0,8.0,-40.0,0.0027713917661458254,0.049723997712135315
P035_B00_p0375_d30,fresnel,0.35,0.0,3.75,30.0,8.0,20.0,0.002037904690951109,0.04964705929160118
P035_B00_p0375_d30,fresnel,0.35,0.0,3.75,30.0,8.0,40.0,0.0027849646285176277,0.049734119325876236
P035_B00_p0375_d40,glossy,0.35,0.0,3.75,40.0,10.666666666666666,0.0,7.770067168166861e-05,0.04964824020862579
P035_B00_p0375_d40,glossy,0.35,0.0,3.75,40.0,10.666666666666666,-20.0,7.087723497534171e-05,0.049624718725681305
P035_B00_p0375_d40,glossy,0.35,0.0,3.75,40.0,10.666666666666666,-40.0,8.217744471039623e-05,0.04962118715047836
P035_B00_p0375_d40,glossy,0.35,0.0,3.75,40.0,10.666666666666666,20.0,6.97918439982459e-05,0.04961494728922844
P035_B00_p0375_d40,glossy,0.35,0.0,3.75,40.0,10.666666666666666,40.0,8.092443022178486e-05,0.04962731897830963
P035_B00_p0375_d40,fresnel,0.35,0.0,3.75,40.0,10.666666666666666,0.0,0.0015161046758294106,0.049672167748212814
P035_B00_p0375_d40,fresnel,0.35,0.0,3.75,40.0,10.666666666666666,-20.0,0.0017150890780612826,0.04965205118060112
P035_B00_p0375_d40,fresnel,0.35,0.0,3.75,40.0,10.666666666666666,-40.0,0.0024950753431767225,0.0497329905629158
P035_B00_p0375_d40,fresnel,0.35,0.0,3.75,40.0,10.666666666666666,20.0,0.001697248313575983,0.04964273422956467
P035_B00_p0375_d40,fresnel,0.35,0.0,3.75,40.0,10.666666666666666,40.0,0.002485883655026555,0.04973985254764557
P035_B00_p0375_d50,glossy,0.35,0.0,3.75,50.0,13.333333333333334,0.0,7.873541471781209e-05,0.04964536428451538
P035_B00_p0375_d50,glossy,0.35,0.0,3.75,50.0,13.333333333333334,-20.0,7.138456567190588e-05,0.049618881195783615
P035_B00_p0375_d50,glossy,0.35,0.0,3.75,50.0,13.333333333333334,-40.0,8.13352016848512e-05,0.049618132412433624
P035_B00_p0375_d50,glossy,0.35,0.0,3.75,50.0,13.333333333333334,20.0,7.047393592074513e-05,0.04961864650249481
P035_B00_p0375_d50,glossy,0.35,0.0,3.75,50.0,13.333333333333334,40.0,8.138473640428856e-05,0.04961644113063812
P035_B00_p0375_d50,fresnel,0.35,0.0,3.75,50.0,13.333333333333334,0.0,0.0013320469297468662,0.04967057332396507
P035_B00_p0375_d50,fresnel,0.35,0.0,3.75,50.0,13.333333333333334,-20.0,0.0015840806299820542,0.04964696988463402
P035_B00_p0375_d50,fresnel,0.35,0.0,3.75,50.0,13.333333333333334,-40.0,0.002354823751375079,0.04972498491406441
P035_B00_p0375_d50,fresnel,0.35,0.0,3.75,50.0,13.333333333333334,20.0,0.0015694734174758196,0.04964689910411835
P035_B00_p0375_d50,fresnel,0.35,0.0,3.75,50.0,13.333333333333334,40.0,0.002357794903218746,0.049726832658052444
P035_B00_p0550_d20,glossy,0.35,0.0,5.5,20.0,3.6363636363636362,0.0,8.264340431196615e-05,0.0498947836458683
P035_B00_p0550_d20,glossy,0.35,0.0,5.5,20.0,3.6363636363636362,-20.0,8.78399659995921e-05,0.049891725182533264
P035_B00_p0550_d20,glossy,0.35,0.0,5.5,20.0,3.6363636363636362,-40.0,0.00022043166973162442,0.04988604784011841
P035_B00_p0550_d20,glossy,0.35,0.0,5.5,20.0,3.6363636363636362,20.0,8.804601384326816e-05,0.049890756607055664
P035_B00_p0550_d20,glossy,0.35,0.0,5.5,20.0,3.6363636363636362,40.0,0.00021735088375862688,0.04988027364015579
P035_B00_p0550_d20,fresnel,0.35,0.0,5.5,20.0,3.6363636363636362,0.0,0.003488723188638687,0.04990134388208389
P035_B00_p0550_d20,fresnel,0.35,0.0,5.5,20.0,3.6363636363636362,-20.0,0.003712034085765481,0.04989975318312645
P035_B00_p0550_d20,fresnel,0.35,0.0,5.5,20.0,3.6363636363636362,-40.0,0.0040922570042312145,0.04992044344544411
P035_B00_p0550_d20,fresnel,0.35,0.0,5.5,20.0,3.6363636363636362,20.0,0.003753205295652151,0.04989910125732422
P035_B00_p0550_d20,fresnel,0.35,0.0,5.5,20.0,3.6363636363636362,40.0,0.0040695504285395145,0.049915045499801636
P035_B00_p0550_d30,glossy,0.35,0.0,5.5,30.0,5.454545454545454,0.0,6.301216490101069e-05,0.04983515664935112
P035_B00_p0550_d30,glossy,0.35,0.0,5.5,30.0,5.454545454545454,-20.0,6.051530726836063e-05,0.04983077198266983
P035_B00_p0550_d30,glossy,0.35,0.0,5.5,30.0,5.454545454545454,-40.0,9.419312118552625e-05,0.049819573760032654
P035_B00_p0550_d30,glossy,0.35,0.0,5.5,30.0,5.454545454545454,20.0,6.045442933100276e-05,0.04983048141002655
P035_B00_p0550_d30,glossy,0.35,0.0,5.5,30.0,5.454545454545454,40.0,9.254365431843325e-05,0.04981853440403938
P035_B00_p0550_d30,fresnel,0.35,0.0,5.5,30.0,5.454545454545454,0.0,0.0024921640288084745,0.049846358597278595
P035_B00_p0550_d30,fresnel,0.35,0.0,5.5,30.0,5.454545454545454,-20.0,0.002618099097162485,0.049843929708004
P035_B00_p0550_d30,fresnel,0.35,0.0,5.5,30.0,5.454545454545454,-40.0,0.0032136477530002594,0.04987272992730141
P035_B00_p0550_d30,fresnel,0.35,0.0,5.5,30.0,5.454545454545454,20.0,0.0025851356331259012,0.049843139946460724
P035_B00_p0550_d30,fresnel,0.35,0.0,5.5,30.0,5.454545454545454,40.0,0.0031655249185860157,0.04987318813800812
P035_B00_p0550_d40,glossy,0.35,0.0,5.5,40.0,7.2727272727272725,0.0,5.582400262937881e-05,0.04983947426080704
P035_B00_p0550_d40,glossy,0.35,0.0,5.5,40.0,7.2727272727272725,-20.0,5.189568400965072e-05,0.049824319779872894
P035_B00_p0550_d40,glossy,0.35,0.0,5.5,40.0,7.2727272727272725,-40.0,7.19099843990989e-05,0.049822259694337845
P035_B00_p0550_d40,glossy,0.35,0.0,5.5,40.0,7.2727272727272725,20.0,5.0374059355817735e-05,0.04982666298747063
P035_B00_p0550_d40,glossy,0.35,0.0,5.5,40.0,7.2727272727272725,40.0,6.993467832216993e-05,0.04981624335050583
P035_B00_p0550_d40,fresnel,0.35,0.0,5.5,40.0,7.2727272727272725,0.0,0.0020094653591513634,0.049850381910800934
P035_B00_p0550_d40,fresnel,0.35,0.0,5.5,40.0,7.2727272727272725,-20.0,0.002158327726647258,0.04983728006482124
P035_B00_p0550_d40,fresnel,0.35,0.0,5.5,40.0,7.2727272727272725,-40.0,0.002811032347381115,0.04987214133143425
P035_B00_p0550_d40,fresnel,0.35,0.0,5.5,40.0,7.2727272727272725,20.0,0.00210712943226099,0.049839507788419724
P035_B00_p0550_d40,fresnel,0.35,0.0,5.5,40.0,7.2727272727272725,40.0,0.0028065189253538847,0.04987026005983353
P035_B00_p0550_d50,glossy,0.35,0.0,5.5,50.0,9.090909090909092,0.0,5.494874494615942e-05,0.04982960969209671
P035_B00_p0550_d50,glossy,0.35,0.0,5.5,50.0,9.090909090909092,-20.0,4.9218688218388706e-05,0.049828264862298965
P035_B00_p0550_d50,glossy,0.35,0.0,5.5,50.0,9.090909090909092,-40.0,6.235829641809687e-05,0.04981689155101776
P035_B00_p0550_d50,glossy,0.35,0.0,5.5,50.0,9.090909090909092,20.0,4.8398513172287494e-05,0.04982936382293701
P035_B00_p0550_d50,glossy,0.35,0.0,5.5,50.0,9.090909090909092,40.0,6.18354242760688e-05,0.04982272535562515
P035_B00_p0550_d50,fresnel,0.35,0.0,5.5,50.0,9.090909090909092,0.0,0.001697386847808957,0.04984170198440552
P035_B00_p0550_d50,fresnel,0.35,0.0,5.5,50.0,9.090909090909092,-20.0,0.0018815752118825912,0.04984064772725105
P035_B00_p0550_d50,fresnel,0.35,0.0,5.5,50.0,9.090909090909092,-40.0,0.002554629696533084,0.04987106844782829
P035_B00_p0550_d50,fresnel,0.35,0.0,5.5,50.0,9.090909090909092,20.0,0.0018621640047058463,0.04984135180711746
P035_B00_p0550_d50,fresnel,0.35,0.0,5.5,50.0,9.090909090909092,40.0,0.0024877795949578285,0.04987620934844017
P035_B00_p0750_d20,glossy,0.35,0.0,7.5,20.0,2.6666666666666665,0.0,0.00010506406397325918,0.049954116344451904
P035_B00_p0750_d20,glossy,0.35,0.0,7.5,20.0,2.6666666666666665,-20.0,0.00016140917432494462,0.04995159059762955
P035_B00_p0750_d20,glossy,0.35,0.0,7.5,20.0,2.6666666666666665,-40.0,0.000808931770734489,0.049952976405620575
P035_B00_p0750_d20,glossy,0.35,0.0,7.5,20.0,2.6666666666666665,20.0,0.00015859966515563428,0.049951113760471344
P035_B00_p0750_d20,glossy,0.35,0.0,7.5,20.0,2.6666666666666665,40.0,0.0007715251995250583,0.049953997135162354
P035_B00_p0750_d20,fresnel,0.35,0.0,7.5,20.0,2.6666666666666665,0.0,0.004913584794849157,0.0499575138092041
P035_B00_p0750_d20,fresnel,0.35,0.0,7.5,20.0,2.6666666666666665,-20.0,0.005347506143152714,0.04995538666844368
P035_B00_p0750_d20,fresnel,0.35,0.0,7.5,20.0,2.6666666666666665,-40.0,0.006186085287481546,0.04996686801314354
P035_B00_p0750_d20,fresnel,0.35,0.0,7.5,20.0,2.6666666666666665,20.0,0.0053283595480024815,0.049955010414123535
P035_B00_p0750_d20,fresnel,0.35,0.0,7.5,20.0,2.6666666666666665,40.0,0.006117203738540411,0.049967337399721146
P035_B00_p0750_d30,glossy,0.35,0.0,7.5,30.0,4.0,0.0,6.21312137809582e-05,0.0499085932970047
P035_B00_p0750_d30,glossy,0.35,0.0,7.5,30.0,4.0,-20.0,6.860572466393933e-05,0.04990359768271446
P035_B00_p0750_d30,glossy,0.35,0.0,7.5,30.0,4.0,-40.0,0.00016036414308473468,0.04990450292825699
P035_B00_p0750_d30,glossy,0.35,0.0,7.5,30.0,4.0,20.0,7.298876153072342e-05,0.049905356019735336
P035_B00_p0750_d30,glossy,0.35,0.0,7.5,30.0,4.0,40.0,0.0001691201759967953,0.04990372061729431
P035_B00_p0750_d30,fresnel,0.35,0.0,7.5,30.0,4.0,0.0,0.0032277293503284454,0.049915313720703125
P035_B00_p0750_d30,fresnel,0.35,0.0,7.5,30.0,4.0,-20.0,0.0034265494905412197,0.04991091787815094
P035_B00_p0750_d30,fresnel,0.35,0.0,7.5,30.0,4.0,-40.0,0.0038299078587442636,0.049932658672332764
P035_B00_p0750_d30,fresnel,0.35,0.0,7.5,30.0,4.0,20.0,0.0035786849912256002,0.04991240054368973
P035_B00_p0750_d30,fresnel,0.35,0.0,7.5,30.0,4.0,40.0,0.003882991150021553,0.04993199184536934
P035_B00_p0750_d40,glossy,0.35,0.0,7.5,40.0,5.333333333333333,0.0,5.085395241621882e-05,0.04990765452384949
P035_B00_p0750_d40,glossy,0.35,0.0,7.5,40.0,5.333333333333333,-20.0,4.878868276136927e-05,0.049907054752111435
P035_B00_p0750_d40,glossy,0.35,0.0,7.5,40.0,5.333333333333333,-40.0,8.27911717351526e-05,0.04990389198064804
P035_B00_p0750_d40,glossy,0.35,0.0,7.5,40.0,5.333333333333333,20.0,4.677853576140478e-05,0.04990707337856293
P035_B00_p0750_d40,glossy,0.35,0.0,7.5,40.0,5.333333333333333,40.0,8.172569505404681e-05,0.04990630969405174
P035_B00_p0750_d40,fresnel,0.35,0.0,7.5,40.0,5.333333333333333,0.0,0.002427336061373353,0.049914274364709854
P035_B00_p0750_d40,fresnel,0.35,0.0,7.5,40.0,5.333333333333333,-20.0,0.002636716701090336,0.049914099276065826
P035_B00_p0750_d40,fresnel,0.35,0.0,7.5,40.0,5.333333333333333,-40.0,0.0031352529767900705,0.049932774156332016
P035_B00_p0750_d40,fresnel,0.35,0.0,7.5,40.0,5.333333333333333,20.0,0.0025508792605251074,0.049913857132196426
P035_B00_p0750_d40,fresnel,0.35,0.0,7.5,40.0,5.333333333333333,40.0,0.0031172670423984528,0.04993458464741707
P035_B00_p0750_d50,glossy,0.35,0.0,7.5,50.0,6.666666666666667,0.0,4.469672421691939e-05,0.049906082451343536
P035_B00_p0750_d50,glossy,0.35,0.0,7.5,50.0,6.666666666666667,-20.0,4.2924330045934767e-05,0.04989209771156311
P035_B00_p0750_d50,glossy,0.35,0.0,7.5,50.0,6.666666666666667,-40.0,6.432100781239569e-05,0.0498957522213459
P035_B00_p0750_d50,glossy,0.35,0.0,7.5,50.0,6.666666666666667,20.0,4.137115320190787e-05,0.049890466034412384
P035_B00_p0750_d50,glossy,0.35,0.0,7.5,50.0,6.666666666666667,40.0,6.375095108523965e-05,0.049895163625478745
P035_B00_p0750_d50,fresnel,0.35,0.0,7.5,50.0,6.666666666666667,0.0,0.0021265654359012842,0.04991256445646286
P035_B00_p0750_d50,fresnel,0.35,0.0,7.5,50.0,6.666666666666667,-20.0,0.0022590458393096924,0.049899209290742874
P035_B00_p0750_d50,fresnel,0.35,0.0,7.5,50.0,6.666666666666667,-40.0,0.0028445839416235685,0.04992735758423805
P035_B00_p0750_d50,fresnel,0.35,0.0,7.5,50.0,6.666666666666667,20.0,0.0022376785054802895,0.04989831894636154
P035_B00_p0750_d50,fresnel,0.35,0.0,7.5,50.0,6.666666666666667,40.0,0.002818767912685871,0.04992636293172836
P035_B00_p1100_d20,glossy,0.35,0.0,11.0,20.0,1.8181818181818181,0.0,0.00038122874684631824,0.0499701052904129
P035_B00_p1100_d20,glossy,0.35,0.0,11.0,20.0,1.8181818181818181,-20.0,0.0009446039330214262,0.04996679723262787
P035_B00_p1100_d20,glossy,0.35,0.0,11.0,20.0,1.8181818181818181,-40.0,0.002134133828803897,0.049969032406806946
P035_B00_p1100_d20,glossy,0.35,0.0,11.0,20.0,1.8181818181818181,20.0,0.0009376505040563643,0.0499669648706913
P035_B00_p1100_d20,glossy,0.35,0.0,11.0,20.0,1.8181818181818181,40.0,0.0022384761832654476,0.0499681793153286
P035_B00_p1100_d20,fresnel,0.35,0.0,11.0,20.0,1.8181818181818181,0.0,0.010567866265773773,0.049972161650657654
P035_B00_p1100_d20,fresnel,0.35,0.0,11.0,20.0,1.8181818181818181,-20.0,0.008583534508943558,0.04996922239661217
P035_B00_p1100_d20,fresnel,0.35,0.0,11.0,20.0,1.8181818181818181,-40.0,0.009792638942599297,0.04997764527797699
P035_B00_p1100_d20,fresnel,0.35,0.0,11.0,20.0,1.8181818181818181,20.0,0.0083619998767972,0.049969401210546494
P035_B00_p1100_d20,fresnel,0.35,0.0,11.0,20.0,1.8181818181818181,40.0,0.00970363523811102,0.049977660179138184
P035_B00_p1100_d30,glossy,0.35,0.0,11.0,30.0,2.727272727272727,0.0,9.975443390430883e-05,0.04994649440050125
P035_B00_p1100_d30,glossy,0.35,0.0,11.0,30.0,2.727272727272727,-20.0,0.00015784431889187545,0.04994712397456169
P035_B00_p1100_d30,glossy,0.35,0.0,11.0,30.0,2.727272727272727,-40.0,0.000818105589132756,0.04994208365678787
P035_B00_p1100_d30,glossy,0.35,0.0,11.0,30.0,2.727272727272727,20.0,0.00014338208711706102,0.04995006322860718
P035_B00_p1100_d30,glossy,0.35,0.0,11.0,30.0,2.727272727272727,40.0,0.000791084545198828,0.049943506717681885
P035_B00_p1100_d30,fresnel,0.35,0.0,11.0,30.0,2.727272727272727,0.0,0.004890338983386755,0.04995031654834747
P035_B00_p1100_d30,fresnel,0.35,0.0,11.0,30.0,2.727272727272727,-20.0,0.005580424796789885,0.04995104670524597
P035_B00_p1100_d30,fresnel,0.35,0.0,11.0,30.0,2.727272727272727,-40.0,0.006211810279637575,0.0499594509601593
P035_B00_p1100_d30,fresnel,0.35,0.0,11.0,30.0,2.727272727272727,20.0,0.0052081504836678505,0.04995376616716385
P035_B00_p1100_d30,fresnel,0.35,0.0,11.0,30.0,2.727272727272727,40.0,0.005945548880845308,0.0499601773917675
P035_B00_p1100_d40,glossy,0.35,0.0,11.0,40.0,3.6363636363636362,0.0,6.270590529311448e-05,0.04995333403348923
P035_B00_p1100_d40,glossy,0.35,0.0,11.0,40.0,3.6363636363636362,-20.0,7.776926213409752e-05,0.04995132237672806
P035_B00_p1100_d40,glossy,0.35,0.0,11.0,40.0,3.6363636363636362,-40.0,0.0002369824651395902,0.04994847625494003
P035_B00_p1100_d40,glossy,0.35,0.0,11.0,40.0,3.6363636363636362,20.0,8.206211350625381e-05,0.04995178431272507
P035_B00_p1100_d40,glossy,0.35,0.0,11.0,40.0,3.6363636363636362,40.0,0.00024622076307423413,0.04994923248887062
P035_B00_p1100_d40,fresnel,0.35,0.0,11.0,40.0,3.6363636363636362,0.0,0.0038146688602864742,0.04995641112327576
P035_B00_p1100_d40,fresnel,0.35,0.0,11.0,40.0,3.6363636363636362,-20.0,0.003978867083787918,0.04995450749993324
P035_B00_p1100_d40,fresnel,0.35,0.0,11.0,40.0,3.6363636363636362,-40.0,0.004298175685107708,0.04996331036090851
P035_B00_p1100_d40,fresnel,0.35,0.0,11.0,40.0,3.6363636363636362,20.0,0.0040953392162919044,0.04995543137192726
P035_B00_p1100_d40,fresnel,0.35,0.0,11.0,40.0,3.6363636363636362,40.0,0.004295922350138426,0.04996294155716896
P035_B00_p1100_d50,glossy,0.35,0.0,11.0,50.0,4.545454545454546,0.0,4.9326030421070755e-05,0.04995627701282501
P035_B00_p1100_d50,glossy,0.35,0.0,11.0,50.0,4.545454545454546,-20.0,5.30004472238943e-05,0.04995279386639595
P035_B00_p1100_d50,glossy,0.35,0.0,11.0,50.0,4.545454545454546,-40.0,0.00011057640222134069,0.0499517060816288
P035_B00_p1100_d50,glossy,0.35,0.0,11.0,50.0,4.545454545454546,20.0,5.251169204711914e-05,0.049951452761888504
P035_B00_p1100_d50,glossy,0.35,0.0,11.0,50.0,4.545454545454546,40.0,0.00011353273293934762,0.049951910972595215
P035_B00_p1100_d50,fresnel,0.35,0.0,11.0,50.0,4.545454545454546,0.0,0.0030036948155611753,0.049959152936935425
P035_B00_p1100_d50,fresnel,0.35,0.0,11.0,50.0,4.545454545454546,-20.0,0.003028576262295246,0.049956124275922775
P035_B00_p1100_d50,fresnel,0.35,0.0,11.0,50.0,4.545454545454546,-40.0,0.003562245750799775,0.049965668469667435
P035_B00_p1100_d50,fresnel,0.35,0.0,11.0,50.0,4.545454545454546,20.0,0.0030158173758536577,0.04995521157979965
P035_B00_p1100_d50,fresnel,0.35,0.0,11.0,50.0,4.545454545454546,40.0,0.003548534819856286,0.04996591433882713
P035_B25_p0375_d20,glossy,0.35,0.25,3.75,20.0,5.333333333333333,0.0,8.953391807153821e-05,0.04978206753730774
P035_B25_p0375_d20,glossy,0.35,0.25,3.75,20.0,5.333333333333333,-20.0,9.39528617891483e-05,0.04976747930049896
P035_B25_p0375_d20,glossy,0.35,0.25,3.75,20.0,5.333333333333333,-40.0,0.00013240848784334958,0.049768995493650436
P035_B25_p0375_d20,glossy,0.35,0.25,3.75,20.0,5.333333333333333,20.0,9.301899262936786e-05,0.04976894333958626
