tag,family,theta,rho,ratio,control,depth_mm,pitch_mm,tip_mm,tip_fraction,aspect,lattice,tilt_deg,jitter,eff_overlap
J_d120_jit30,cone3d,50.0,6.0962211136939004e-05,0.0012192446587746487,0.04999998211860657,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,60.0,0.00010684306471375749,0.002136862217685272,0.04999997839331627,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,70.0,0.00026482014800421894,0.005296404854226358,0.04999998211860657,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,80.0,0.0009112398838624358,0.018224637180409228,0.05000044032931328,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d80_p08,cone3d,-80.0,0.000689396751113236,0.013787937898652711,0.049999989569187164,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,-70.0,0.00019412011897657067,0.003882403767987198,0.04999998211860657,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,-60.0,0.00010437229502713308,0.002087446802598719,0.04999997839331627,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,-50.0,7.861186168156564e-05,0.0015722377959073647,0.04999998211860657,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,-40.0,6.829071207903326e-05,0.001365814730034076,0.04999998211860657,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,-30.0,6.365772424032912e-05,0.0012731550349797459,0.04999997839331627,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,-20.0,6.132481212262064e-05,0.00122649677246297,0.04999997839331627,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,-10.0,6.083129846956581e-05,0.0012166265857823776,0.04999997466802597,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,0.0,6.796239904360846e-05,0.0013592485682492478,0.04999997839331627,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,10.0,6.064559784135781e-05,0.0012129125713365514,0.04999997466802597,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,20.0,6.10355637036264e-05,0.0012207118015832043,0.04999997839331627,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,30.0,6.332933116937056e-05,0.0012665871707223796,0.04999997839331627,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,40.0,6.809394835727289e-05,0.0013618794541915044,0.04999998211860657,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,50.0,7.870183617342263e-05,0.0015740372863880525,0.04999998211860657,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,60.0,0.00010479689080966637,0.0020959387219190288,0.04999997839331627,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,70.0,0.00019552688172552735,0.003910539033028287,0.04999998211860657,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_d80_p08,cone3d,80.0,0.0007006506784819067,0.014012890163912075,0.05000044032931328,80.0,8.0,0.8,0.00906899682117109,10.0,hex,0.0,0.3,1.6
J_tilt30_jit30,cone3d,-80.0,0.004253661725670099,0.08507325226106542,0.049999989569187164,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,-70.0,0.003503271145746112,0.07006544797227907,0.04999998211860657,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,-60.0,0.0027716606855392456,0.0554332376653536,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,-50.0,0.002051890129223466,0.04103781726073644,0.04999998211860657,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,-40.0,0.0013668173924088478,0.02733635762442027,0.04999998211860657,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,-30.0,0.0007870207773521543,0.015740422349009634,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,-20.0,0.0003626592515502125,0.007253188165351105,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,-10.0,0.00014957762323319912,0.0029915539803033373,0.04999997466802597,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,0.0,8.500964031554759e-05,0.0017001935410218341,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,10.0,6.490901432698593e-05,0.0012981809442494379,0.04999997466802597,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,20.0,6.0052967455703765e-05,0.0012010598681324895,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,30.0,5.7947327150031924e-05,0.0011589470438206832,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,40.0,4.218670437694527e-05,0.0008437343892818368,0.04999998211860657,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,50.0,3.859836942865513e-05,0.0007719676646502533,0.04999998211860657,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,60.0,4.1469760617474094e-05,0.0008293955707592376,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,70.0,4.8833837354322895e-05,0.0009766770963734062,0.04999998211860657,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_jit30,cone3d,80.0,7.853708666516468e-05,0.0015707279005525376,0.05000044032931328,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.3,1.6
J_tilt30_nojit,cone3d,-80.0,0.002550157718360424,0.051003165007297846,0.049999989569187164,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.0,1.15
J_tilt30_nojit,cone3d,-70.0,0.0023447631392627954,0.046895279556314784,0.04999998211860657,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.0,1.15
J_tilt30_nojit,cone3d,-60.0,0.00195789011195302,0.03915781916047269,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.0,1.15
J_tilt30_nojit,cone3d,-50.0,0.0014511743793264031,0.02902349796613978,0.04999998211860657,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.0,1.15
