tag,family,topology,seed,pitch,depth,wall,paint_frac,paint_mm,deep_until,shallow,deep,aspect,tip_frac,samples,theta,rho,params_json
HC_p05.2_d40.0_w0.05_f000_s23,topo,honeycomb,23,5.2,40.0,0.05,0.0,0.0,39.0,musou_fit,anodised_hi,7.692307692307692,0.019230769230769232,128,-20.0,0.005143917631357908,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 5.2, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p05.2_d40.0_w0.05_f000_s23,topo,honeycomb,23,5.2,40.0,0.05,0.0,0.0,39.0,musou_fit,anodised_hi,7.692307692307692,0.019230769230769232,128,-40.0,0.00950844306498766,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 5.2, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p05.2_d40.0_w0.05_f000_s23,topo,honeycomb,23,5.2,40.0,0.05,0.0,0.0,39.0,musou_fit,anodised_hi,7.692307692307692,0.019230769230769232,128,20.0,0.005136411637067795,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 5.2, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p05.2_d40.0_w0.05_f000_s23,topo,honeycomb,23,5.2,40.0,0.05,0.0,0.0,39.0,musou_fit,anodised_hi,7.692307692307692,0.019230769230769232,128,40.0,0.009414508938789368,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 5.2, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p05.2_d40.0_w0.05_f000_s101,topo,honeycomb,101,5.2,40.0,0.05,0.0,0.0,39.0,musou_fit,anodised_hi,7.692307692307692,0.019230769230769232,128,0.0,0.0005866670981049538,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 5.2, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p05.2_d40.0_w0.05_f000_s101,topo,honeycomb,101,5.2,40.0,0.05,0.0,0.0,39.0,musou_fit,anodised_hi,7.692307692307692,0.019230769230769232,128,-20.0,0.005085236858576536,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 5.2, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p05.2_d40.0_w0.05_f000_s101,topo,honeycomb,101,5.2,40.0,0.05,0.0,0.0,39.0,musou_fit,anodised_hi,7.692307692307692,0.019230769230769232,128,-40.0,0.009468091651797295,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 5.2, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p05.2_d40.0_w0.05_f000_s101,topo,honeycomb,101,5.2,40.0,0.05,0.0,0.0,39.0,musou_fit,anodised_hi,7.692307692307692,0.019230769230769232,128,20.0,0.005124353803694248,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 5.2, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p05.2_d40.0_w0.05_f000_s101,topo,honeycomb,101,5.2,40.0,0.05,0.0,0.0,39.0,musou_fit,anodised_hi,7.692307692307692,0.019230769230769232,128,40.0,0.00949948187917471,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 5.2, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p05.2_d40.0_w0.05_f000_s102,topo,honeycomb,102,5.2,40.0,0.05,0.0,0.0,39.0,musou_fit,anodised_hi,7.692307692307692,0.019230769230769232,128,0.0,0.000593121163547039,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 5.2, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p05.2_d40.0_w0.05_f000_s102,topo,honeycomb,102,5.2,40.0,0.05,0.0,0.0,39.0,musou_fit,anodised_hi,7.692307692307692,0.019230769230769232,128,-20.0,0.005115934647619724,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 5.2, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p05.2_d40.0_w0.05_f000_s102,topo,honeycomb,102,5.2,40.0,0.05,0.0,0.0,39.0,musou_fit,anodised_hi,7.692307692307692,0.019230769230769232,128,-40.0,0.009460380300879478,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 5.2, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p05.2_d40.0_w0.05_f000_s102,topo,honeycomb,102,5.2,40.0,0.05,0.0,0.0,39.0,musou_fit,anodised_hi,7.692307692307692,0.019230769230769232,128,20.0,0.004890100099146366,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 5.2, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p05.2_d40.0_w0.05_f000_s102,topo,honeycomb,102,5.2,40.0,0.05,0.0,0.0,39.0,musou_fit,anodised_hi,7.692307692307692,0.019230769230769232,128,40.0,0.009269504807889462,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 5.2, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p03.2_d52.0_w0.03_f015_s23,topo,honeycomb,23,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,0.0,0.0002886434958782047,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p03.2_d52.0_w0.03_f015_s23,topo,honeycomb,23,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,-20.0,0.0010180287063121796,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p03.2_d52.0_w0.03_f015_s23,topo,honeycomb,23,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,-40.0,0.0016940023051574826,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p03.2_d52.0_w0.03_f015_s23,topo,honeycomb,23,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,20.0,0.0010212687775492668,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p03.2_d52.0_w0.03_f015_s23,topo,honeycomb,23,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,40.0,0.0017120935954153538,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p03.2_d52.0_w0.03_f015_s101,topo,honeycomb,101,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,0.0,0.0002873185439966619,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p03.2_d52.0_w0.03_f015_s101,topo,honeycomb,101,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,-20.0,0.0010084413224831223,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p03.2_d52.0_w0.03_f015_s101,topo,honeycomb,101,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,-40.0,0.0016999337822198868,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p03.2_d52.0_w0.03_f015_s101,topo,honeycomb,101,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,20.0,0.0010219805408269167,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p03.2_d52.0_w0.03_f015_s101,topo,honeycomb,101,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,40.0,0.0017244238406419754,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p03.2_d52.0_w0.03_f015_s102,topo,honeycomb,102,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,0.0,0.00028827221831306815,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p03.2_d52.0_w0.03_f015_s102,topo,honeycomb,102,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,-20.0,0.001013652072288096,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p03.2_d52.0_w0.03_f015_s102,topo,honeycomb,102,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,-40.0,0.0016958651831373572,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p03.2_d52.0_w0.03_f015_s102,topo,honeycomb,102,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,20.0,0.0010388990631327033,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p03.2_d52.0_w0.03_f015_s102,topo,honeycomb,102,3.2,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,16.25,0.01875,128,40.0,0.001733071287162602,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 3.2, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s23,topo,honeycomb,23,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,0.0,0.0003095193824265152,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s23,topo,honeycomb,23,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,-20.0,0.001056243316270411,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s23,topo,honeycomb,23,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,-40.0,0.0016816466813907027,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s23,topo,honeycomb,23,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,20.0,0.00104375125374645,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s23,topo,honeycomb,23,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,40.0,0.0016831726534292102,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s101,topo,honeycomb,101,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,0.0,0.00031165973632596433,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s101,topo,honeycomb,101,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,-20.0,0.0010533028980717063,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s101,topo,honeycomb,101,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,-40.0,0.0016664456343278289,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s101,topo,honeycomb,101,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,20.0,0.0010550901060923934,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s101,topo,honeycomb,101,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,40.0,0.001697119208984077,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s102,topo,honeycomb,102,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,0.0,0.0003090914979111403,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s102,topo,honeycomb,102,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,-20.0,0.001045592944137752,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s102,topo,honeycomb,102,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,-40.0,0.0016795614501461387,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s102,topo,honeycomb,102,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,20.0,0.0010509976418688893,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.0_d52.0_w0.03_f015_s102,topo,honeycomb,102,4.0,52.0,0.03,0.15,7.8,51.0,musou_fit,anodised_hi,13.0,0.015,128,40.0,0.001685140305198729,"{""depth"": 52.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s23,topo,honeycomb,23,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,0.0,0.0004079023201484233,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s23,topo,honeycomb,23,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,-20.0,0.0011816355399787426,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s23,topo,honeycomb,23,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,-40.0,0.0016832182882353663,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s23,topo,honeycomb,23,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,20.0,0.001183916931040585,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s23,topo,honeycomb,23,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,40.0,0.0016792279202491045,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s101,topo,honeycomb,101,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,0.0,0.0004078919882886112,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s101,topo,honeycomb,101,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,-20.0,0.001165093039162457,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s101,topo,honeycomb,101,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,-40.0,0.0016520327189937234,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s101,topo,honeycomb,101,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,20.0,0.0011823157547041774,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s101,topo,honeycomb,101,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,40.0,0.001689441385678947,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s102,topo,honeycomb,102,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,0.0,0.000409433530876413,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s102,topo,honeycomb,102,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,-20.0,0.0011684470809996128,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s102,topo,honeycomb,102,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,-40.0,0.0016490002162754536,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s102,topo,honeycomb,102,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,20.0,0.0011746031232178211,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p04.2_d40.0_w0.03_f015_s102,topo,honeycomb,102,4.16,40.0,0.03,0.15,6.0,39.0,musou_fit,anodised_hi,9.615384615384615,0.014423076923076922,128,40.0,0.0016843379708006978,"{""depth"": 40.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 4.16, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
