tag,family,topology,shape,aspect,pitch,seed,diffuse_frac,theta,rho,control,params_json
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d76,40.0,0.0021364977583289146,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d100,0.0,0.0012523054610937834,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d100,-20.0,0.0017305995570495725,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d100,20.0,0.0017328797839581966,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d100,-40.0,0.002095400355756283,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d100,40.0,0.002085823565721512,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d00,0.0,0.002377408789470792,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d00,-20.0,0.002243585651740432,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d00,20.0,0.0022606928832829,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d00,-40.0,0.004918832331895828,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
