tag,family,topology,shape,aspect,pitch,seed,diffuse_frac,theta,rho,control,params_json
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d76,40.0,0.0032185069285333157,0.049308691173791885,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d100,0.0,0.002475021407008171,0.049354080110788345,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d100,-20.0,0.0029088810551911592,0.04931630939245224,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d100,20.0,0.002890142146497965,0.049314070492982864,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d100,-40.0,0.003643629141151905,0.049296583980321884,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d100,40.0,0.0035953496117144823,0.04930085688829422,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d00,0.0,0.0017101042903959751,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d00,-20.0,0.0014164297608658671,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d00,20.0,0.001430825679562986,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d00,-40.0,0.0020472484175115824,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
